SUB_ICB_LOCATION_CODE,ICB_ONS_CODE,REGION_CODE,Appointment_Month,Included Practices,Open Practices,Patients registered at included practices,Patients registered at open practices
15N,E54000037,E40000006,01MAR2024,118,120,1280393,1293577
15N,E54000037,E40000006,01APR2024,118,120,1280605,1293737
15N,E54000037,E40000006,01MAY2024,117,119,1281093,1294149
15N,E54000037,E40000006,01JUN2024,116,118,1278717,1291722
15N,E54000037,E40000006,01JUL2024,116,118,1280984,1293973
15N,E54000037,E40000006,01AUG2024,116,118,1281087,1294028
15N,E54000037,E40000006,01SEP2024,116,118,1281017,1293922
15N,E54000037,E40000006,01OCT2024,116,118,1284443,1297312
15N,E54000037,E40000006,01NOV2024,116,118,1285383,1298223
15N,E54000037,E40000006,01DEC2024,116,118,1285674,1298510
15N,E54000037,E40000006,01JAN2025,116,118,1285440,1298241
15N,E54000037,E40000006,01FEB2025,116,117,1295713,1298076
15N,E54000037,E40000006,01MAR2025,116,117,1295284,1297656
15N,E54000037,E40000006,01APR2025,116,117,1294942,1297313
15N,E54000037,E40000006,01MAY2025,116,117,1294483,1296873
15N,E54000037,E40000006,01JUN2025,116,117,1294412,1296803
15N,E54000037,E40000006,01JUL2025,116,117,1293821,1296237
16C,E54000050,E40000012,01FEB2023,80,81,723878,723907
16C,E54000050,E40000012,01MAR2023,80,81,725004,725033
16C,E54000050,E40000012,01APR2023,79,81,725140,725794
16C,E54000050,E40000012,01MAY2023,79,80,725927,725956
16C,E54000050,E40000012,01JUN2023,78,79,717800,717829
16C,E54000050,E40000012,01JUL2023,78,79,718273,718302
16C,E54000050,E40000012,01AUG2023,78,79,727216,727244
16C,E54000050,E40000012,01SEP2023,78,79,727723,727750
16C,E54000050,E40000012,01OCT2023,77,79,728601,728679
16C,E54000050,E40000012,01NOV2023,77,78,730264,730290
16C,E54000050,E40000012,01DEC2023,77,78,731078,731104
16C,E54000050,E40000012,01JAN2024,77,78,731518,731544
16C,E54000050,E40000012,01FEB2024,77,78,732808,732833
16C,E54000050,E40000012,01MAR2024,77,78,733365,733390
16C,E54000050,E40000012,01APR2024,77,78,733628,733653
16C,E54000050,E40000012,01MAY2024,77,78,734509,734537
16C,E54000050,E40000012,01JUN2024,77,78,734792,734820
16C,E54000050,E40000012,01JUL2024,77,78,735201,735229
16C,E54000050,E40000012,01AUG2024,77,78,735969,735997
16C,E54000050,E40000012,01SEP2024,77,78,736384,736412
16C,E54000050,E40000012,01OCT2024,77,78,737355,737383
16C,E54000050,E40000012,01NOV2024,77,78,737874,737901
16C,E54000050,E40000012,01DEC2024,77,78,738105,738132
16C,E54000050,E40000012,01JAN2025,77,78,738144,738171
16C,E54000050,E40000012,01FEB2025,77,78,739027,739054
16C,E54000050,E40000012,01MAR2025,77,78,739308,739330
16C,E54000050,E40000012,01APR2025,77,78,739560,739579
16C,E54000050,E40000012,01MAY2025,77,78,739700,739718
16C,E54000050,E40000012,01JUN2025,76,78,736577,739813
16C,E54000050,E40000012,01JUL2025,76,77,739894,739904
18C,E54000019,E40000011,01FEB2023,79,79,821744,821744
18C,E54000019,E40000011,01MAR2023,79,79,822358,822358
18C,E54000019,E40000011,01APR2023,79,79,822503,822503
18C,E54000019,E40000011,01MAY2023,79,79,822790,822790
18C,E54000019,E40000011,01JUN2023,79,79,823602,823602
18C,E54000019,E40000011,01JUL2023,79,79,824158,824158
18C,E54000019,E40000011,01AUG2023,79,79,825259,825259
18C,E54000019,E40000011,01SEP2023,79,79,826065,826065
18C,E54000019,E40000011,01OCT2023,79,79,826516,826516
18C,E54000019,E40000011,01NOV2023,79,79,826887,826887
18C,E54000019,E40000011,01DEC2023,79,79,827385,827385
18C,E54000019,E40000011,01JAN2024,79,79,827685,827685
18C,E54000019,E40000011,01FEB2024,79,79,828155,828155
18C,E54000019,E40000011,01MAR2024,78,79,825733,828525
18C,E54000019,E40000011,01APR2024,78,79,828125,828764
18C,E54000019,E40000011,01MAY2024,78,78,829137,829137
18C,E54000019,E40000011,01JUN2024,78,78,829749,829749
18C,E54000019,E40000011,01JUL2024,78,78,830575,830575
18C,E54000019,E40000011,01AUG2024,78,78,831321,831321
18C,E54000019,E40000011,01SEP2024,78,78,831921,831921
18C,E54000019,E40000011,01OCT2024,78,78,832391,832391
18C,E54000019,E40000011,01NOV2024,78,78,832643,832643
18C,E54000019,E40000011,01DEC2024,78,78,832690,832690
18C,E54000019,E40000011,01JAN2025,78,78,832701,832701
18C,E54000019,E40000011,01FEB2025,78,78,832737,832737
18C,E54000019,E40000011,01MAR2025,78,78,832758,832758
18C,E54000019,E40000011,01APR2025,78,78,833178,833178
18C,E54000019,E40000011,01MAY2025,78,78,833375,833375
18C,E54000019,E40000011,01JUN2025,78,78,833664,833664
18C,E54000019,E40000011,01JUL2025,78,78,834144,834144
26A,E54000022,E40000007,01FEB2023,105,106,1087965,1087965
26A,E54000022,E40000007,01MAR2023,104,106,1082315,1088258
26A,E54000022,E40000007,01APR2023,104,106,1082154,1088169
26A,E54000022,E40000007,01MAY2023,104,106,1082237,1088308
26A,E54000022,E40000007,01JUN2023,104,106,1082585,1088696
26A,E54000022,E40000007,01JUL2023,104,106,1083151,1089283
26A,E54000022,E40000007,01AUG2023,104,106,1083766,1089962
26A,E54000022,E40000007,01SEP2023,104,106,1084250,1090508
26A,E54000022,E40000007,01OCT2023,104,106,1085433,1091784
26A,E54000022,E40000007,01NOV2023,104,106,1086591,1092966
26A,E54000022,E40000007,01DEC2023,104,106,1087665,1094091
26A,E54000022,E40000007,01JAN2024,104,106,1087506,1093968
26A,E54000022,E40000007,01FEB2024,104,106,1087944,1094429
26A,E54000022,E40000007,01MAR2024,104,106,1087949,1094494
26A,E54000022,E40000007,01APR2024,104,106,1087988,1094606
26A,E54000022,E40000007,01MAY2024,104,106,1089092,1095771
26A,E54000022,E40000007,01JUN2024,104,106,1089281,1096010
26A,E54000022,E40000007,01JUL2024,104,106,1089643,1096375
26A,E54000022,E40000007,01AUG2024,104,106,1090315,1097054
26A,E54000022,E40000007,01SEP2024,104,106,1090912,1097718
26A,E54000022,E40000007,01OCT2024,104,106,1092327,1099176
26A,E54000022,E40000007,01NOV2024,104,106,1093028,1099906
26A,E54000022,E40000007,01DEC2024,104,106,1093102,1100009
26A,E54000022,E40000007,01JAN2025,104,106,1093380,1100323
26A,E54000022,E40000007,01FEB2025,104,106,1093469,1100477
26A,E54000022,E40000007,01MAR2025,104,106,1093188,1100223
26A,E54000022,E40000007,01APR2025,103,106,1093059,1100179
26A,E54000022,E40000007,01MAY2025,103,105,1093034,1100135
26A,E54000022,E40000007,01JUN2025,102,104,1093174,1100330
26A,E54000022,E40000007,01JUL2025,102,104,1093375,1100584
27D,E54000008,E40000010,01FEB2023,79,79,805476,805476
27D,E54000008,E40000010,01MAR2023,79,79,805935,805935
27D,E54000008,E40000010,01APR2023,79,79,806438,806438
27D,E54000008,E40000010,01MAY2023,79,79,806809,806809
27D,E54000008,E40000010,01JUN2023,79,79,807487,807487
27D,E54000008,E40000010,01JUL2023,79,79,808608,808608
27D,E54000008,E40000010,01AUG2023,79,79,809343,809343
27D,E54000008,E40000010,01SEP2023,79,79,810320,810320
27D,E54000008,E40000010,01OCT2023,79,79,810740,810740
27D,E54000008,E40000010,01NOV2023,78,79,799675,812035
27D,E54000008,E40000010,01DEC2023,78,79,800540,812922
27D,E54000008,E40000010,01JAN2024,78,79,800878,813285
27D,E54000008,E40000010,01FEB2024,78,79,801692,814117
27D,E54000008,E40000010,01MAR2024,78,79,802287,814751
27D,E54000008,E40000010,01APR2024,78,79,802888,815382
27D,E54000008,E40000010,01MAY2024,79,79,816759,816759
27D,E54000008,E40000010,01JUN2024,79,79,817354,817354
27D,E54000008,E40000010,01JUL2024,79,79,818140,818140
27D,E54000008,E40000010,01AUG2024,79,79,819023,819023
27D,E54000008,E40000010,01SEP2024,79,79,819779,819779
27D,E54000008,E40000010,01OCT2024,79,79,820061,820061
27D,E54000008,E40000010,01NOV2024,79,79,820925,820925
27D,E54000008,E40000010,01DEC2024,79,79,821548,821548
27D,E54000008,E40000010,01JAN2025,79,79,821663,821663
27D,E54000008,E40000010,01FEB2025,79,79,822269,822269
27D,E54000008,E40000010,01MAR2025,79,79,822126,822126
27D,E54000008,E40000010,01APR2025,79,79,822672,822672
27D,E54000008,E40000010,01MAY2025,79,79,822937,822937
27D,E54000008,E40000010,01JUN2025,79,79,823256,823256
27D,E54000008,E40000010,01JUL2025,79,79,823483,823483
36J,E54000054,E40000012,01FEB2023,60,60,656353,656353
36J,E54000054,E40000012,01MAR2023,60,60,657058,657058
36J,E54000054,E40000012,01APR2023,60,60,657579,657579
36J,E54000054,E40000012,01MAY2023,59,59,657911,657911
36J,E54000054,E40000012,01JUN2023,59,59,658601,658601
36J,E54000054,E40000012,01JUL2023,59,59,659387,659387
36J,E54000054,E40000012,01AUG2023,59,59,660048,660048
36J,E54000054,E40000012,01SEP2023,59,59,660260,660260
36J,E54000054,E40000012,01OCT2023,59,59,661085,661085
36J,E54000054,E40000012,01NOV2023,59,59,662090,662090
36J,E54000054,E40000012,01DEC2023,59,59,663134,663134
36J,E54000054,E40000012,01JAN2024,59,59,664076,664076
36J,E54000054,E40000012,01FEB2024,59,59,664970,664970
36J,E54000054,E40000012,01MAR2024,59,59,665326,665326
36J,E54000054,E40000012,01APR2024,59,59,665790,665790
36J,E54000054,E40000012,01MAY2024,59,59,667143,667143
36J,E54000054,E40000012,01JUN2024,59,59,667768,667768
36J,E54000054,E40000012,01JUL2024,59,59,668183,668183
36J,E54000054,E40000012,01AUG2024,59,59,669002,669002
36J,E54000054,E40000012,01SEP2024,59,59,669275,669275
36J,E54000054,E40000012,01OCT2024,59,59,669698,669698
36J,E54000054,E40000012,01NOV2024,59,59,670027,670027
36J,E54000054,E40000012,01DEC2024,59,59,670230,670230
36J,E54000054,E40000012,01JAN2025,59,59,670101,670101
36J,E54000054,E40000012,01FEB2025,58,58,669841,669841
36J,E54000054,E40000012,01MAR2025,58,58,669703,669703
36J,E54000054,E40000012,01APR2025,58,58,669610,669610
36J,E54000054,E40000012,01MAY2025,58,58,669650,669650
36J,E54000054,E40000012,01JUN2025,58,58,669732,669732
36J,E54000054,E40000012,01JUL2025,58,58,669814,669814
36L,E54000031,E40000003,01FEB2023,174,177,1740987,1742757
36L,E54000031,E40000003,01MAR2023,174,177,1743126,1744782
36L,E54000031,E40000003,01APR2023,173,177,1745362,1747135
36L,E54000031,E40000003,01MAY2023,173,177,1746043,1747819
36L,E54000031,E40000003,01JUN2023,173,177,1747325,1749046
36L,E54000031,E40000003,01JUL2023,173,177,1749768,1751464
36L,E54000031,E40000003,01AUG2023,172,177,1750791,1753762
36L,E54000031,E40000003,01SEP2023,173,176,1753704,1755210
36L,E54000031,E40000003,01OCT2023,172,176,1751523,1755760
36L,E54000031,E40000003,01NOV2023,171,175,1756447,1758064
36L,E54000031,E40000003,01DEC2023,172,175,1759069,1760615
36L,E54000031,E40000003,01JAN2024,172,175,1761375,1762874
36L,E54000031,E40000003,01FEB2024,171,175,1759932,1764269
36L,E54000031,E40000003,01MAR2024,171,174,1760346,1761631
36L,E54000031,E40000003,01APR2024,171,174,1761117,1762167
36L,E54000031,E40000003,01MAY2024,170,174,1765022,1766274
36L,E54000031,E40000003,01JUN2024,170,174,1766684,1767925
36L,E54000031,E40000003,01JUL2024,171,174,1767209,1768353
36L,E54000031,E40000003,01AUG2024,169,174,1763543,1768442
36L,E54000031,E40000003,01SEP2024,169,173,1768792,1769993
36L,E54000031,E40000003,01OCT2024,169,172,1756779,1770516
36L,E54000031,E40000003,01NOV2024,169,172,1759768,1773533
36L,E54000031,E40000003,01DEC2024,168,172,1747033,1773992
36L,E54000031,E40000003,01JAN2025,167,172,1748358,1775532
36L,E54000031,E40000003,01FEB2025,167,172,1749486,1776719
36L,E54000031,E40000003,01MAR2025,168,172,1748486,1775626
36L,E54000031,E40000003,01APR2025,167,172,1747377,1774670
36L,E54000031,E40000003,01MAY2025,169,172,1773295,1774588
36L,E54000031,E40000003,01JUN2025,169,172,1774567,1775822
36L,E54000031,E40000003,01JUL2025,169,172,1775779,1776992
42D,E54000051,E40000012,01FEB2023,65,65,559356,559356
42D,E54000051,E40000012,01MAR2023,65,65,559687,559687
42D,E54000051,E40000012,01APR2023,65,65,559961,559961
42D,E54000051,E40000012,01MAY2023,64,65,557614,560234
42D,E54000051,E40000012,01JUN2023,64,64,560559,560559
42D,E54000051,E40000012,01JUL2023,64,64,561141,561141
42D,E54000051,E40000012,01AUG2023,64,64,561750,561750
42D,E54000051,E40000012,01SEP2023,64,64,562238,562238
42D,E54000051,E40000012,01OCT2023,64,64,562309,562309
42D,E54000051,E40000012,01NOV2023,64,64,562723,562723
42D,E54000051,E40000012,01DEC2023,64,64,562864,562864
42D,E54000051,E40000012,01JAN2024,64,64,563043,563043
42D,E54000051,E40000012,01FEB2024,64,64,563377,563377
42D,E54000051,E40000012,01MAR2024,64,64,563600,563600
42D,E54000051,E40000012,01APR2024,64,64,563731,563731
42D,E54000051,E40000012,01MAY2024,64,64,564305,564305
42D,E54000051,E40000012,01JUN2024,64,64,564720,564720
42D,E54000051,E40000012,01JUL2024,64,64,565331,565331
42D,E54000051,E40000012,01AUG2024,64,64,566105,566105
42D,E54000051,E40000012,01SEP2024,64,64,566482,566482
42D,E54000051,E40000012,01OCT2024,64,64,567024,567024
42D,E54000051,E40000012,01NOV2024,64,64,567330,567330
42D,E54000051,E40000012,01DEC2024,64,64,567614,567614
42D,E54000051,E40000012,01JAN2025,64,64,567919,567919
42D,E54000051,E40000012,01FEB2025,64,64,568353,568353
42D,E54000051,E40000012,01MAR2025,64,64,568464,568464
42D,E54000051,E40000012,01APR2025,63,64,561154,568822
42D,E54000051,E40000012,01MAY2025,63,63,569139,569139
42D,E54000051,E40000012,01JUN2025,63,63,569328,569328
42D,E54000051,E40000012,01JUL2025,63,63,569793,569793
52R,E54000060,E40000011,01FEB2023,122,123,1135782,1135782
52R,E54000060,E40000011,01MAR2023,122,123,1136372,1136372
52R,E54000060,E40000011,01APR2023,122,123,1137195,1137195
52R,E54000060,E40000011,01MAY2023,122,123,1137360,1137360
52R,E54000060,E40000011,01JUN2023,122,123,1137652,1137652
52R,E54000060,E40000011,01JUL2023,121,123,1134982,1136960
52R,E54000060,E40000011,01AUG2023,120,121,1134743,1134743
52R,E54000060,E40000011,01SEP2023,120,121,1131331,1131331
52R,E54000060,E40000011,01OCT2023,120,121,1137176,1137176
52R,E54000060,E40000011,01NOV2023,119,120,1140956,1140956
52R,E54000060,E40000011,01DEC2023,119,120,1142703,1142703
52R,E54000060,E40000011,01JAN2024,119,120,1143438,1143438
52R,E54000060,E40000011,01FEB2024,119,120,1144670,1144670
52R,E54000060,E40000011,01MAR2024,119,121,1145135,1145164
52R,E54000060,E40000011,01APR2024,119,121,1145712,1145745
52R,E54000060,E40000011,01MAY2024,118,121,1139886,1147198
52R,E54000060,E40000011,01JUN2024,118,121,1139831,1147175
52R,E54000060,E40000011,01JUL2024,117,121,1136441,1146746
52R,E54000060,E40000011,01AUG2024,117,120,1139224,1146606
52R,E54000060,E40000011,01SEP2024,118,120,1146101,1146137
52R,E54000060,E40000011,01OCT2024,117,120,1152579,1152790
52R,E54000060,E40000011,01NOV2024,117,119,1155254,1155291
52R,E54000060,E40000011,01DEC2024,117,119,1155582,1155618
52R,E54000060,E40000011,01JAN2025,117,119,1155078,1155109
52R,E54000060,E40000011,01FEB2025,117,119,1155299,1155333
52R,E54000060,E40000011,01MAR2025,117,119,1155228,1155259
52R,E54000060,E40000011,01APR2025,117,119,1155157,1155191
52R,E54000060,E40000011,01MAY2025,117,119,1154918,1154953
52R,E54000060,E40000011,01JUN2025,117,119,1154477,1154509
52R,E54000060,E40000011,01JUL2025,117,119,1153514,1153548
70F,E54000053,E40000005,01FEB2023,75,75,930486,930486
70F,E54000053,E40000005,01MAR2023,75,75,930754,930754
70F,E54000053,E40000005,01APR2023,75,75,931125,931125
70F,E54000053,E40000005,01MAY2023,75,75,931379,931379
70F,E54000053,E40000005,01JUN2023,75,75,932213,932213
70F,E54000053,E40000005,01JUL2023,75,75,933226,933226
70F,E54000053,E40000005,01AUG2023,75,75,934158,934158
70F,E54000053,E40000005,01SEP2023,75,75,935326,935326
70F,E54000053,E40000005,01OCT2023,75,75,935423,935423
70F,E54000053,E40000005,01NOV2023,75,75,936286,936286
70F,E54000053,E40000005,01DEC2023,75,75,937370,937370
70F,E54000053,E40000005,01JAN2024,75,75,937796,937796
70F,E54000053,E40000005,01FEB2024,75,75,938464,938464
70F,E54000053,E40000005,01MAR2024,75,75,939249,939249
70F,E54000053,E40000005,01APR2024,75,75,939786,939786
70F,E54000053,E40000005,01MAY2024,75,75,940768,940768
70F,E54000053,E40000005,01JUN2024,75,75,941811,941811
70F,E54000053,E40000005,01JUL2024,75,75,942754,942754
70F,E54000053,E40000005,01AUG2024,75,75,943911,943911
70F,E54000053,E40000005,01SEP2024,75,75,944491,944491
70F,E54000053,E40000005,01OCT2024,75,75,945156,945156
70F,E54000053,E40000005,01NOV2024,75,75,945861,945861
70F,E54000053,E40000005,01DEC2024,75,75,946740,946740
70F,E54000053,E40000005,01JAN2025,75,75,947226,947226
70F,E54000053,E40000005,01FEB2025,75,75,947629,947629
70F,E54000053,E40000005,01MAR2025,75,75,947922,947922
70F,E54000053,E40000005,01APR2025,75,75,948796,948796
70F,E54000053,E40000005,01MAY2025,75,75,949556,949556
70F,E54000053,E40000005,01JUN2025,75,75,949753,949753
70F,E54000053,E40000005,01JUL2025,75,75,950361,950361
71E,E54000013,E40000011,01FEB2023,82,82,813119,813119
71E,E54000013,E40000011,01MAR2023,82,82,813465,813465
71E,E54000013,E40000011,01APR2023,81,81,814152,814152
71E,E54000013,E40000011,01MAY2023,81,81,814461,814461
71E,E54000013,E40000011,01JUN2023,81,81,815078,815078
71E,E54000013,E40000011,01JUL2023,81,81,815396,815396
71E,E54000013,E40000011,01AUG2023,81,81,816201,816201
71E,E54000013,E40000011,01SEP2023,81,81,816665,816665
71E,E54000013,E40000011,01OCT2023,81,81,817184,817184
71E,E54000013,E40000011,01NOV2023,81,81,818164,818164
71E,E54000013,E40000011,01DEC2023,81,81,819135,819135
71E,E54000013,E40000011,01JAN2024,81,81,819392,819392
71E,E54000013,E40000011,01FEB2024,81,81,819601,819601
71E,E54000013,E40000011,01MAR2024,81,81,820174,820174
71E,E54000013,E40000011,01APR2024,81,81,820541,820541
71E,E54000013,E40000011,01MAY2024,81,81,821529,821529
71E,E54000013,E40000011,01JUN2024,81,81,821506,821506
71E,E54000013,E40000011,01JUL2024,81,81,821919,821919
71E,E54000013,E40000011,01AUG2024,81,81,822370,822370
71E,E54000013,E40000011,01SEP2024,81,81,822889,822889
71E,E54000013,E40000011,01OCT2024,81,81,823090,823090
71E,E54000013,E40000011,01NOV2024,81,81,823261,823261
71E,E54000013,E40000011,01DEC2024,81,81,823933,823933
71E,E54000013,E40000011,01JAN2025,81,81,824602,824602
71E,E54000013,E40000011,01FEB2025,81,81,825027,825027
71E,E54000013,E40000011,01MAR2025,81,81,825196,825196
71E,E54000013,E40000011,01APR2025,81,81,825803,825803
71E,E54000013,E40000011,01MAY2025,81,81,825356,825356
71E,E54000013,E40000011,01JUN2025,81,81,825593,825593
71E,E54000013,E40000011,01JUL2025,81,81,826135,826135
72Q,E54000030,E40000003,01FEB2023,195,199,2072706,2072706
72Q,E54000030,E40000003,01MAR2023,195,199,2074556,2074556
72Q,E54000030,E40000003,01APR2023,195,199,2075835,2075835
72Q,E54000030,E40000003,01MAY2023,194,199,2066059,2075928
72Q,E54000030,E40000003,01JUN2023,194,198,2078470,2078470
72Q,E54000030,E40000003,01JUL2023,194,198,2082137,2082137
72Q,E54000030,E40000003,01AUG2023,194,198,2085117,2085117
72Q,E54000030,E40000003,01SEP2023,194,198,2087050,2087050
72Q,E54000030,E40000003,01OCT2023,192,198,2067862,2089440
72Q,E54000030,E40000003,01NOV2023,192,197,2074915,2094050
72Q,E54000030,E40000003,01DEC2023,192,197,2078591,2097727
72Q,E54000030,E40000003,01JAN2024,192,197,2080730,2099877
72Q,E54000030,E40000003,01FEB2024,192,197,2084240,2103389
72Q,E54000030,E40000003,01MAR2024,192,197,2086713,2105857
72Q,E54000030,E40000003,01APR2024,190,198,2087114,2106983
72Q,E54000030,E40000003,01MAY2024,191,198,2110942,2111710
72Q,E54000030,E40000003,01JUN2024,191,198,2112470,2113319
72Q,E54000030,E40000003,01JUL2024,191,198,2114285,2115203
72Q,E54000030,E40000003,01AUG2024,191,198,2114758,2115715
72Q,E54000030,E40000003,01SEP2024,191,198,2115036,2115980
72Q,E54000030,E40000003,01OCT2024,190,197,2117464,2118397
72Q,E54000030,E40000003,01NOV2024,190,197,2120981,2121953
72Q,E54000030,E40000003,01DEC2024,190,197,2122525,2123480
72Q,E54000030,E40000003,01JAN2025,192,197,2123953,2124204
72Q,E54000030,E40000003,01FEB2025,191,197,2120331,2125471
72Q,E54000030,E40000003,01MAR2025,191,197,2119869,2124985
72Q,E54000030,E40000003,01APR2025,191,197,2118518,2123645
72Q,E54000030,E40000003,01MAY2025,192,197,2122954,2123251
72Q,E54000030,E40000003,01JUN2025,192,197,2123114,2123420
72Q,E54000030,E40000003,01JUL2025,189,197,2083664,2123976
78H,E54000059,E40000011,01FEB2023,68,69,822959,822959
78H,E54000059,E40000011,01MAR2023,68,69,823762,823762
78H,E54000059,E40000011,01APR2023,68,69,825507,825507
78H,E54000059,E40000011,01MAY2023,68,69,826425,826425
78H,E54000059,E40000011,01JUN2023,68,69,827666,827666
78H,E54000059,E40000011,01JUL2023,68,69,829323,829323
78H,E54000059,E40000011,01AUG2023,68,69,830510,830510
78H,E54000059,E40000011,01SEP2023,68,69,831721,831721
78H,E54000059,E40000011,01OCT2023,67,68,832541,832541
78H,E54000059,E40000011,01NOV2023,67,68,834467,834467
78H,E54000059,E40000011,01DEC2023,67,68,835891,835891
78H,E54000059,E40000011,01JAN2024,67,68,836803,836803
78H,E54000059,E40000011,01FEB2024,67,68,838366,838366
78H,E54000059,E40000011,01MAR2024,67,68,839713,839713
78H,E54000059,E40000011,01APR2024,67,69,840777,840777
78H,E54000059,E40000011,01MAY2024,67,69,842163,842163
78H,E54000059,E40000011,01JUN2024,67,69,843202,843202
78H,E54000059,E40000011,01JUL2024,67,69,844189,844189
78H,E54000059,E40000011,01AUG2024,66,68,839376,839376
78H,E54000059,E40000011,01SEP2024,66,68,846333,846333
78H,E54000059,E40000011,01OCT2024,66,68,846621,846621
78H,E54000059,E40000011,01NOV2024,66,68,847606,847606
78H,E54000059,E40000011,01DEC2024,66,68,848335,848335
78H,E54000059,E40000011,01JAN2025,66,68,848862,848862
78H,E54000059,E40000011,01FEB2025,66,68,849632,849632
78H,E54000059,E40000011,01MAR2025,66,68,849655,849655
78H,E54000059,E40000011,01APR2025,66,68,849848,849848
78H,E54000059,E40000011,01MAY2025,65,67,850190,850190
78H,E54000059,E40000011,01JUN2025,65,67,850682,850682
78H,E54000059,E40000011,01JUL2025,65,67,851257,851257
84H,E54000050,E40000012,01FEB2023,61,61,563576,563576
84H,E54000050,E40000012,01MAR2023,61,61,563723,563723
84H,E54000050,E40000012,01APR2023,61,61,563795,563795
84H,E54000050,E40000012,01MAY2023,61,61,563893,563893
84H,E54000050,E40000012,01JUN2023,61,61,563994,563994
84H,E54000050,E40000012,01JUL2023,61,61,563446,563446
84H,E54000050,E40000012,01AUG2023,61,61,563155,563155
84H,E54000050,E40000012,01SEP2023,61,61,562948,562948
84H,E54000050,E40000012,01OCT2023,61,61,564765,564765
84H,E54000050,E40000012,01NOV2023,61,61,566320,566320
84H,E54000050,E40000012,01DEC2023,61,61,566783,566783
84H,E54000050,E40000012,01JAN2024,61,61,566788,566788
84H,E54000050,E40000012,01FEB2024,61,61,566938,566938
84H,E54000050,E40000012,01MAR2024,61,61,566750,566750
84H,E54000050,E40000012,01APR2024,61,61,566492,566492
84H,E54000050,E40000012,01MAY2024,61,61,566684,566684
84H,E54000050,E40000012,01JUN2024,61,61,566986,566986
84H,E54000050,E40000012,01JUL2024,61,61,566757,566757
84H,E54000050,E40000012,01AUG2024,61,61,566432,566432
84H,E54000050,E40000012,01SEP2024,61,61,566220,566220
84H,E54000050,E40000012,01OCT2024,61,61,567113,567113
84H,E54000050,E40000012,01NOV2024,61,61,568831,568831
84H,E54000050,E40000012,01DEC2024,61,61,569685,569685
84H,E54000050,E40000012,01JAN2025,61,61,569752,569752
84H,E54000050,E40000012,01FEB2025,61,61,569738,569738
84H,E54000050,E40000012,01MAR2025,61,61,569612,569612
84H,E54000050,E40000012,01APR2025,61,61,569629,569629
84H,E54000050,E40000012,01MAY2025,61,61,569383,569383
84H,E54000050,E40000012,01JUN2025,61,61,569475,569475
84H,E54000050,E40000012,01JUL2025,61,61,569311,569311
91Q,E54000032,E40000005,01FEB2023,185,185,1985645,1985645
91Q,E54000032,E40000005,01MAR2023,185,185,1987310,1987310
91Q,E54000032,E40000005,01APR2023,185,185,1988377,1988377
91Q,E54000032,E40000005,01MAY2023,184,185,1990598,1990598
91Q,E54000032,E40000005,01JUN2023,184,184,1992789,1992789
91Q,E54000032,E40000005,01JUL2023,184,184,1994992,1994992
91Q,E54000032,E40000005,01AUG2023,183,184,1995591,1997740
91Q,E54000032,E40000005,01SEP2023,183,183,1999898,1999898
91Q,E54000032,E40000005,01OCT2023,183,183,2002471,2002471
91Q,E54000032,E40000005,01NOV2023,183,183,2005642,2005642
91Q,E54000032,E40000005,01DEC2023,182,182,2008528,2008528
91Q,E54000032,E40000005,01JAN2024,182,182,2010299,2010299
91Q,E54000032,E40000005,01FEB2024,182,182,2013471,2013471
91Q,E54000032,E40000005,01MAR2024,182,182,2015137,2015137
91Q,E54000032,E40000005,01APR2024,181,182,2017007,2017477
91Q,E54000032,E40000005,01MAY2024,181,181,2020488,2020488
91Q,E54000032,E40000005,01JUN2024,181,181,2022279,2022279
91Q,E54000032,E40000005,01JUL2024,180,180,2024549,2024549
91Q,E54000032,E40000005,01AUG2024,180,180,2027111,2027111
91Q,E54000032,E40000005,01SEP2024,179,180,2029010,2029010
91Q,E54000032,E40000005,01OCT2024,178,178,2030879,2030879
91Q,E54000032,E40000005,01NOV2024,177,178,2027938,2032919
91Q,E54000032,E40000005,01DEC2024,177,177,2034537,2034537
91Q,E54000032,E40000005,01JAN2025,177,177,2035231,2035231
91Q,E54000032,E40000005,01FEB2025,177,177,2036932,2036932
91Q,E54000032,E40000005,01MAR2025,177,177,2037329,2037329
91Q,E54000032,E40000005,01APR2025,177,177,2037988,2037988
91Q,E54000032,E40000005,01MAY2025,176,176,2031725,2031725
91Q,E54000032,E40000005,01JUN2025,176,176,2039818,2039818
91Q,E54000032,E40000005,01JUL2025,176,176,2040519,2040519
92A,E54000052,E40000005,01FEB2023,103,104,1117145,1133168
92A,E54000052,E40000005,01MAR2023,103,104,1117607,1133662
92A,E54000052,E40000005,01APR2023,103,104,1117524,1133556
92A,E54000052,E40000005,01MAY2023,103,104,1118155,1134202
92A,E54000052,E40000005,01JUN2023,103,104,1118438,1134455
92A,E54000052,E40000005,01JUL2023,104,104,1135362,1135362
92A,E54000052,E40000005,01AUG2023,104,104,1136123,1136123
92A,E54000052,E40000005,01SEP2023,104,104,1136605,1136605
92A,E54000052,E40000005,01OCT2023,104,104,1136779,1136779
92A,E54000052,E40000005,01NOV2023,102,102,1138493,1138493
92A,E54000052,E40000005,01DEC2023,101,102,1124055,1139983
92A,E54000052,E40000005,01JAN2024,101,102,1123695,1139610
92A,E54000052,E40000005,01FEB2024,101,102,1125075,1140988
92A,E54000052,E40000005,01MAR2024,101,102,1125601,1141469
